date,product_code,customer_code,sold_quantity
2021-04-01,A0118150101,90006156,11
2021-04-01,A0118150101,90008164,73
2021-04-01,A0118150101,90008166,42
2021-04-01,A0118150101,90008167,78
2021-04-01,A0118150101,90008168,76
2021-04-01,A0118150101,90009127,7
2021-04-01,A0118150101,90009128,5
2021-04-01,A0118150101,90009130,33
2021-04-01,A0118150101,90009131,21
2021-04-01,A0118150101,90009132,8
2021-04-01,A0118150101,90010044,35
2021-04-01,A0118150101,90010046,8
2021-04-01,A0118150101,90011186,19
2021-04-01,A0118150101,90011187,51
2021-04-01,A0118150101,90011188,39
2021-04-01,A0118150101,90011190,28
2021-04-01,A0118150101,90011191,51
2021-04-01,A0118150101,90011192,20
2021-04-01,A0118150101,90012034,9
2021-04-01,A0118150101,90012035,16
2021-04-01,A0118150101,90012036,25
2021-04-01,A0118150101,90012038,10
2021-04-01,A0118150101,90012039,31
2021-04-01,A0118150101,90012040,21
2021-04-01,A0118150101,90013116,17
2021-04-01,A0118150101,90013118,35
2021-04-01,A0118150101,90013119,24
2021-04-01,A0118150101,90013120,17
2021-04-01,A0118150101,90013122,15
2021-04-01,A0118150101,90013123,16
2021-04-01,A0118150101,90013124,8
2021-04-01,A0118150101,90014135,14
2021-04-01,A0118150101,90014136,7
2021-04-01,A0118150101,90014138,11
2021-04-01,A0118150101,90014139,26
2021-04-01,A0118150101,90014140,12
2021-04-01,A0118150101,90015144,40
2021-04-01,A0118150101,90015146,35
2021-04-01,A0118150101,90015147,32
2021-04-01,A0118150101,90015148,33
2021-04-01,A0118150101,90015150,13
2021-04-01,A0118150101,90016171,15
2021-04-01,A0118150101,90016172,10
2021-04-01,A0118150101,90016174,8
2021-04-01,A0118150101,90016175,9
2021-04-01,A0118150101,90016176,3
2021-04-01,A0118150101,90017050,19
2021-04-01,A0118150101,90017051,5
2021-04-01,A0118150101,90017052,19
2021-04-01,A0118150101,90017054,20
2021-04-01,A0118150101,90017055,12
2021-04-01,A0118150101,90017056,13
2021-04-01,A0118150101,90017058,22
2021-04-01,A0118150101,90017059,20
2021-04-01,A0118150101,90018106,18
2021-04-01,A0118150101,90018107,27
2021-04-01,A0118150101,90018108,18
2021-04-01,A0118150101,90018110,13
2021-04-01,A0118150101,90018111,34
2021-04-01,A0118150101,90018112,24
2021-04-01,A0118150101,90018114,33
2021-04-01,A0118150101,90019200,3
2021-04-01,A0118150101,90019202,2
2021-04-01,A0118150101,90019203,2
2021-04-01,A0118150101,90020098,4
2021-04-01,A0118150101,90020099,1
2021-04-01,A0118150101,90020100,4
2021-04-01,A0118150101,90020102,4
2021-04-01,A0118150101,90020103,10
2021-04-01,A0118150101,90021086,42
2021-04-01,A0118150101,90021087,42
2021-04-01,A0118150101,90021088,68
2021-04-01,A0118150101,90021090,32
2021-04-01,A0118150101,90021091,67
2021-04-01,A0118150101,90021092,10
2021-04-01,A0118150101,90021094,56
2021-04-01,A0118150101,90021095,8
2021-04-01,A0118150101,90022071,150
2021-04-01,A0118150101,90022072,39
2021-04-01,A0118150101,90022074,220
2021-04-01,A0118150101,90022075,31
2021-04-01,A0118150101,90022076,62
2021-04-01,A0118150101,90022078,88
2021-04-01,A0118150101,90022079,125
2021-04-01,A0118150101,90022080,84
2021-04-01,A0118150101,90022082,130
2021-04-01,A0118150101,90022083,99
2021-04-01,A0118150101,90023022,46
2021-04-01,A0118150101,90023023,101
2021-04-01,A0118150101,90023024,47
2021-04-01,A0118150101,90023026,76
2021-04-01,A0118150101,90023027,75
2021-04-01,A0118150101,90023028,21
2021-04-01,A0118150101,90023030,72
2021-04-01,A0118150101,90024183,1
2021-04-01,A0118150101,90024184,5
2021-04-01,A0118150101,90027207,5
2021-05-01,A0118150101,70002017,187
2021-05-01,A0118150101,70002018,54
2021-05-01,A0118150101,70003181,85
2021-05-01,A0118150101,70003182,77
2021-05-01,A0118150101,70004069,14
2021-05-01,A0118150101,70004070,9
2021-05-01,A0118150101,70005163,20
2021-05-01,A0118150101,70006157,17
2021-05-01,A0118150101,70006158,41
2021-05-01,A0118150101,70007198,90
2021-05-01,A0118150101,70007199,86
2021-05-01,A0118150101,70008169,18
2021-05-01,A0118150101,70008170,56
2021-05-01,A0118150101,70009133,31
2021-05-01,A0118150101,70009134,4
2021-05-01,A0118150101,70010047,19
2021-05-01,A0118150101,70011193,27
2021-05-01,A0118150101,70011194,55
2021-05-01,A0118150101,70012042,28
2021-05-01,A0118150101,70012043,35
2021-05-01,A0118150101,70013125,33
2021-05-01,A0118150101,70013126,20
2021-05-01,A0118150101,70014142,18
2021-05-01,A0118150101,70014143,15
2021-05-01,A0118150101,70015151,33
2021-05-01,A0118150101,70016177,15
2021-05-01,A0118150101,70016178,15
2021-05-01,A0118150101,70018115,31
2021-05-01,A0118150101,70022085,61
2021-05-01,A0118150101,70023031,19
2021-05-01,A0118150101,70026206,6
2021-05-01,A0118150101,80001019,208
2021-05-01,A0118150101,80006154,33
2021-05-01,A0118150101,80006155,98
2021-05-01,A0118150101,80007195,323
2021-05-01,A0118150101,90001021,13
2021-05-01,A0118150101,90002001,33
2021-05-01,A0118150101,90002002,58
2021-05-01,A0118150101,90002003,136
2021-05-01,A0118150101,90002005,73
2021-05-01,A0118150101,90002006,186
2021-05-01,A0118150101,90002007,206
2021-05-01,A0118150101,90002009,52
2021-05-01,A0118150101,90002010,148
2021-05-01,A0118150101,90002011,132
2021-05-01,A0118150101,90002013,63
2021-05-01,A0118150101,90002014,183
2021-05-01,A0118150101,90002015,120
2021-05-01,A0118150101,90003179,92
2021-05-01,A0118150101,90004061,17
2021-05-01,A0118150101,90004062,14
2021-05-01,A0118150101,90004063,8
2021-05-01,A0118150101,90004065,17
2021-05-01,A0118150101,90004066,15
2021-05-01,A0118150101,90004067,25
2021-05-01,A0118150101,90005159,17
2021-05-01,A0118150101,90005161,27
2021-05-01,A0118150101,90005162,30
2021-05-01,A0118150101,90006153,25
2021-05-01,A0118150101,90007197,38
2021-05-01,A0118150101,90008165,70
2021-05-01,A0118150101,90008166,58
2021-05-01,A0118150101,90008167,87
2021-05-01,A0118150101,90009127,28
2021-05-01,A0118150101,90009129,6
2021-05-01,A0118150101,90009130,10
2021-05-01,A0118150101,90009131,5
2021-05-01,A0118150101,90010045,17
2021-05-01,A0118150101,90010046,23
2021-05-01,A0118150101,90011185,8
2021-05-01,A0118150101,90011186,15
2021-05-01,A0118150101,90011187,21
2021-05-01,A0118150101,90011189,62
2021-05-01,A0118150101,90011190,36
2021-05-01,A0118150101,90011191,35
2021-05-01,A0118150101,90012033,18
2021-05-01,A0118150101,90012034,14
2021-05-01,A0118150101,90012035,25
2021-05-01,A0118150101,90012037,22
2021-05-01,A0118150101,90012038,29
2021-05-01,A0118150101,90012039,20
2021-05-01,A0118150101,90012041,17
2021-05-01,A0118150101,90013117,22
2021-05-01,A0118150101,90013118,23
2021-05-01,A0118150101,90013119,5
2021-05-01,A0118150101,90013121,14
2021-05-01,A0118150101,90013122,28
2021-05-01,A0118150101,90013123,10
2021-05-01,A0118150101,90014135,5
2021-05-01,A0118150101,90014137,20
2021-05-01,A0118150101,90014138,7
2021-05-01,A0118150101,90014139,25
2021-05-01,A0118150101,90014141,7
2021-05-01,A0118150101,90015145,25
2021-05-01,A0118150101,90015146,42
2021-05-01,A0118150101,90015147,35
2021-05-01,A0118150101,90015149,25
2021-05-01,A0118150101,90015150,47
2021-05-01,A0118150101,90016171,3
2021-05-01,A0118150101,90016173,16
2021-05-01,A0118150101,90016174,16
2021-05-01,A0118150101,90016175,17
2021-05-01,A0118150101,90017049,24
2021-05-01,A0118150101,90017050,5
2021-05-01,A0118150101,90017051,21
2021-05-01,A0118150101,90017053,13
2021-05-01,A0118150101,90017054,6
2021-05-01,A0118150101,90017055,17
2021-05-01,A0118150101,90017057,18
2021-05-01,A0118150101,90017058,8
2021-05-01,A0118150101,90017059,28
2021-05-01,A0118150101,90018105,10
2021-05-01,A0118150101,90018106,8
2021-05-01,A0118150101,90018107,22
2021-05-01,A0118150101,90018109,35
2021-05-01,A0118150101,90018110,10
2021-05-01,A0118150101,90018111,22
2021-05-01,A0118150101,90018113,5
2021-05-01,A0118150101,90018114,8
2021-05-01,A0118150101,90019201,3
2021-05-01,A0118150101,90019202,5
2021-05-01,A0118150101,90019203,7
2021-05-01,A0118150101,90020097,9
2021-05-01,A0118150101,90020098,6
2021-05-01,A0118150101,90020099,7
2021-05-01,A0118150101,90020101,5
2021-05-01,A0118150101,90020102,8
2021-05-01,A0118150101,90020103,11
2021-05-01,A0118150101,90021086,46
2021-05-01,A0118150101,90021087,63
2021-05-01,A0118150101,90021089,25
2021-05-01,A0118150101,90021090,35
2021-05-01,A0118150101,90021091,65
2021-05-01,A0118150101,90021093,43
2021-05-01,A0118150101,90021094,67
2021-05-01,A0118150101,90021095,15
2021-05-01,A0118150101,90022071,137
2021-05-01,A0118150101,90022073,56
2021-05-01,A0118150101,90022074,120
2021-05-01,A0118150101,90022075,45
2021-05-01,A0118150101,90022077,143
2021-05-01,A0118150101,90022078,82
2021-05-01,A0118150101,90022079,130
2021-05-01,A0118150101,90022081,181
2021-05-01,A0118150101,90022082,32
2021-05-01,A0118150101,90022083,157
2021-05-01,A0118150101,90023022,52
2021-05-01,A0118150101,90023023,17
2021-05-01,A0118150101,90023025,71
2021-05-01,A0118150101,90023026,12
2021-05-01,A0118150101,90023027,29
2021-05-01,A0118150101,90023029,60
2021-05-01,A0118150101,90023030,68
2021-05-01,A0118150101,90024183,4
2021-05-01,A0118150101,90025209,2
2021-05-01,A0118150101,90026205,7
2021-05-01,A0118150101,90027207,10
2021-06-01,A0118150101,70002017,123
2021-06-01,A0118150101,70002018,129
2021-06-01,A0118150101,70003181,82
2021-06-01,A0118150101,70003182,79
2021-06-01,A0118150101,70004069,13
2021-06-01,A0118150101,70004070,10
2021-06-01,A0118150101,70006157,29
2021-06-01,A0118150101,70006158,48
2021-06-01,A0118150101,70007198,117
2021-06-01,A0118150101,70008169,64
2021-06-01,A0118150101,70008170,65
2021-06-01,A0118150101,70009133,10
2021-06-01,A0118150101,70009134,19
2021-06-01,A0118150101,70010048,28
2021-06-01,A0118150101,70011193,47
2021-06-01,A0118150101,70011194,10
2021-06-01,A0118150101,70012042,37
2021-06-01,A0118150101,70013125,35
2021-06-01,A0118150101,70013126,4
2021-06-01,A0118150101,70014142,6
2021-06-01,A0118150101,70015152,15
2021-06-01,A0118150101,70016177,15
2021-06-01,A0118150101,70016178,14
2021-06-01,A0118150101,70017060,14
2021-06-01,A0118150101,70019204,6
2021-06-01,A0118150101,70020104,6
2021-06-01,A0118150101,70021096,39
2021-06-01,A0118150101,70022084,25
2021-06-01,A0118150101,70022085,108
2021-06-01,A0118150101,70023032,48
2021-06-01,A0118150101,70026206,4
2021-06-01,A0118150101,70027208,7
2021-06-01,A0118150101,80006154,261
2021-06-01,A0118150101,80007196,349
2021-06-01,A0118150101,90001020,70
2021-06-01,A0118150101,90001021,65
2021-06-01,A0118150101,90002001,68
2021-06-01,A0118150101,90002002,205
2021-06-01,A0118150101,90002004,35
2021-06-01,A0118150101,90002005,131
2021-06-01,A0118150101,90002006,212
2021-06-01,A0118150101,90002008,230
2021-06-01,A0118150101,90002009,97
2021-06-01,A0118150101,90002010,135
2021-06-01,A0118150101,90002012,55
2021-06-01,A0118150101,90002013,123
2021-06-01,A0118150101,90002014,102
2021-06-01,A0118150101,90002016,209
2021-06-01,A0118150101,90003180,44
2021-06-01,A0118150101,90004061,15
2021-06-01,A0118150101,90004062,8
2021-06-01,A0118150101,90004064,13
2021-06-01,A0118150101,90004065,8
2021-06-01,A0118150101,90004066,9
2021-06-01,A0118150101,90004068,10
2021-06-01,A0118150101,90005160,22
2021-06-01,A0118150101,90005161,26
2021-06-01,A0118150101,90005162,31
2021-06-01,A0118150101,90006153,18
2021-06-01,A0118150101,90006156,62
2021-06-01,A0118150101,90007197,14
2021-06-01,A0118150101,90008164,76
2021-06-01,A0118150101,90008165,47
2021-06-01,A0118150101,90008166,12
2021-06-01,A0118150101,90008168,57
2021-06-01,A0118150101,90009128,12
2021-06-01,A0118150101,90009129,14
2021-06-01,A0118150101,90009130,20
2021-06-01,A0118150101,90009132,20
2021-06-01,A0118150101,90010044,25
2021-06-01,A0118150101,90010045,9
2021-06-01,A0118150101,90010046,33
2021-06-01,A0118150101,90011185,55
2021-06-01,A0118150101,90011186,66
2021-06-01,A0118150101,90011188,23
2021-06-01,A0118150101,90011189,39
2021-06-01,A0118150101,90011190,34
2021-06-01,A0118150101,90011192,28
2021-06-01,A0118150101,90012033,30
2021-06-01,A0118150101,90012034,17
2021-06-01,A0118150101,90012036,27
2021-06-01,A0118150101,90012037,31
2021-06-01,A0118150101,90012038,4
2021-06-01,A0118150101,90012040,19
2021-06-01,A0118150101,90012041,10
2021-06-01,A0118150101,90013116,11
2021-06-01,A0118150101,90013117,28
2021-06-01,A0118150101,90013118,9
2021-06-01,A0118150101,90013120,23
2021-06-01,A0118150101,90013121,18
2021-06-01,A0118150101,90013122,8
2021-06-01,A0118150101,90013124,34
2021-06-01,A0118150101,90014136,14
2021-06-01,A0118150101,90014137,25
2021-06-01,A0118150101,90014138,11
2021-06-01,A0118150101,90014140,11
2021-06-01,A0118150101,90014141,26
2021-06-01,A0118150101,90015144,48
2021-06-01,A0118150101,90015145,44
2021-06-01,A0118150101,90015146,42
2021-06-01,A0118150101,90015148,24
2021-06-01,A0118150101,90015149,11
2021-06-01,A0118150101,90015150,26
2021-06-01,A0118150101,90016172,10
2021-06-01,A0118150101,90016173,7
2021-06-01,A0118150101,90016174,8
2021-06-01,A0118150101,90016176,11
2021-06-01,A0118150101,90017049,4
2021-06-01,A0118150101,90017050,29
2021-06-01,A0118150101,90017052,5
2021-06-01,A0118150101,90017053,28
2021-06-01,A0118150101,90017054,8
2021-06-01,A0118150101,90017056,25
2021-06-01,A0118150101,90017057,12
2021-06-01,A0118150101,90017058,24
2021-06-01,A0118150101,90018105,20
2021-06-01,A0118150101,90018106,21
2021-06-01,A0118150101,90018108,12
2021-06-01,A0118150101,90018109,32
2021-06-01,A0118150101,90018110,32
2021-06-01,A0118150101,90018112,30
2021-06-01,A0118150101,90018113,25
2021-06-01,A0118150101,90018114,29
2021-06-01,A0118150101,90019200,3
2021-06-01,A0118150101,90019201,1
2021-06-01,A0118150101,90019202,9
2021-06-01,A0118150101,90020097,6
2021-06-01,A0118150101,90020098,8
2021-06-01,A0118150101,90020100,2
2021-06-01,A0118150101,90020101,8
2021-06-01,A0118150101,90020102,9
2021-06-01,A0118150101,90021086,53
2021-06-01,A0118150101,90021088,29
2021-06-01,A0118150101,90021089,67
2021-06-01,A0118150101,90021090,52
2021-06-01,A0118150101,90021092,35
2021-06-01,A0118150101,90021093,37
2021-06-01,A0118150101,90021094,43
2021-06-01,A0118150101,90022072,158
2021-06-01,A0118150101,90022073,35
2021-06-01,A0118150101,90022074,56
2021-06-01,A0118150101,90022076,70
2021-06-01,A0118150101,90022077,39
2021-06-01,A0118150101,90022078,69
2021-06-01,A0118150101,90022080,24
2021-06-01,A0118150101,90022081,131
2021-06-01,A0118150101,90022082,104
2021-06-01,A0118150101,90023022,76
2021-06-01,A0118150101,90023024,48
2021-06-01,A0118150101,90023025,15
2021-06-01,A0118150101,90023026,62
2021-06-01,A0118150101,90023028,72
2021-06-01,A0118150101,90023029,18
2021-06-01,A0118150101,90023030,21
2021-06-01,A0118150101,90024184,3
2021-06-01,A0118150101,90025209,4
2021-06-01,A0118150101,90026205,10
2021-07-01,A0118150101,70002017,181
2021-07-01,A0118150101,70003181,15
2021-07-01,A0118150101,70004069,10
2021-07-01,A0118150101,70005163,12
2021-07-01,A0118150101,70006157,66
2021-07-01,A0118150101,70007199,93
2021-07-01,A0118150101,70008169,54
2021-07-01,A0118150101,70009133,17
2021-07-01,A0118150101,70010047,16
2021-07-01,A0118150101,70010048,5
2021-07-01,A0118150101,70011193,44
2021-07-01,A0118150101,70012043,9
2021-07-01,A0118150101,70013125,22
2021-07-01,A0118150101,70014143,9
2021-07-01,A0118150101,70015151,20
2021-07-01,A0118150101,70015152,10
2021-07-01,A0118150101,70016177,18
2021-07-01,A0118150101,70017060,21
2021-07-01,A0118150101,70018115,19
2021-07-01,A0118150101,70019204,7
2021-07-01,A0118150101,70020104,11
2021-07-01,A0118150101,70021096,27
2021-07-01,A0118150101,70022084,109
2021-07-01,A0118150101,70022085,109
2021-07-01,A0118150101,70023031,60
2021-07-01,A0118150101,70023032,36
2021-07-01,A0118150101,70027208,7
2021-07-01,A0118150101,80001019,330
2021-07-01,A0118150101,80006155,241
2021-07-01,A0118150101,80007195,377
2021-07-01,A0118150101,80007196,201
2021-07-01,A0118150101,90001020,73
2021-07-01,A0118150101,90001021,20
2021-07-01,A0118150101,90002001,64
2021-07-01,A0118150101,90002003,32
2021-07-01,A0118150101,90002004,216
2021-07-01,A0118150101,90002005,127
2021-07-01,A0118150101,90002007,34
2021-07-01,A0118150101,90002008,312
2021-07-01,A0118150101,90002009,65
2021-07-01,A0118150101,90002011,39
2021-07-01,A0118150101,90002012,122
2021-07-01,A0118150101,90002013,221
2021-07-01,A0118150101,90002015,88
2021-07-01,A0118150101,90002016,106
2021-07-01,A0118150101,90003179,98
2021-07-01,A0118150101,90003180,30
2021-07-01,A0118150101,90004061,14
2021-07-01,A0118150101,90004063,14
2021-07-01,A0118150101,90004064,12
2021-07-01,A0118150101,90004065,16
2021-07-01,A0118150101,90004067,20
2021-07-01,A0118150101,90004068,13
2021-07-01,A0118150101,90005159,6
2021-07-01,A0118150101,90005160,23
2021-07-01,A0118150101,90005161,30
2021-07-01,A0118150101,90006153,12
2021-07-01,A0118150101,90006156,59
2021-07-01,A0118150101,90007197,112
2021-07-01,A0118150101,90008164,59
2021-07-01,A0118150101,90008165,20
2021-07-01,A0118150101,90008167,73
2021-07-01,A0118150101,90008168,59
2021-07-01,A0118150101,90009127,33
2021-07-01,A0118150101,90009128,18
2021-07-01,A0118150101,90009129,23
2021-07-01,A0118150101,90009131,22
2021-07-01,A0118150101,90009132,29
2021-07-01,A0118150101,90010044,23
2021-07-01,A0118150101,90010045,23
2021-07-01,A0118150101,90011185,59
2021-07-01,A0118150101,90011187,31
2021-07-01,A0118150101,90011188,55
2021-07-01,A0118150101,90011189,7
2021-07-01,A0118150101,90011191,31
2021-07-01,A0118150101,90011192,56
2021-07-01,A0118150101,90012033,7
2021-07-01,A0118150101,90012035,10
2021-07-01,A0118150101,90012036,21
2021-07-01,A0118150101,90012037,9
2021-07-01,A0118150101,90012039,26
2021-07-01,A0118150101,90012040,34
2021-07-01,A0118150101,90012041,12
2021-07-01,A0118150101,90013116,6
2021-07-01,A0118150101,90013117,9
2021-07-01,A0118150101,90013119,12
2021-07-01,A0118150101,90013120,33
2021-07-01,A0118150101,90013121,35
2021-07-01,A0118150101,90013123,29
2021-07-01,A0118150101,90013124,34
2021-07-01,A0118150101,90014135,8
2021-07-01,A0118150101,90014136,22
2021-07-01,A0118150101,90014137,17
2021-07-01,A0118150101,90014139,5
2021-07-01,A0118150101,90014140,19
2021-07-01,A0118150101,90014141,21
2021-07-01,A0118150101,90015144,26
2021-07-01,A0118150101,90015145,10
2021-07-01,A0118150101,90015147,29
2021-07-01,A0118150101,90015148,18
2021-07-01,A0118150101,90015149,49
2021-07-01,A0118150101,90016171,3
2021-07-01,A0118150101,90016172,13
2021-07-01,A0118150101,90016173,3
2021-07-01,A0118150101,90016175,10
2021-07-01,A0118150101,90016176,17
2021-07-01,A0118150101,90017049,6
2021-07-01,A0118150101,90017051,29
2021-07-01,A0118150101,90017052,29
2021-07-01,A0118150101,90017053,5
2021-07-01,A0118150101,90017055,8
2021-07-01,A0118150101,90017056,8
2021-07-01,A0118150101,90017057,29
2021-07-01,A0118150101,90017059,29
2021-07-01,A0118150101,90018105,13
2021-07-01,A0118150101,90018107,21
2021-07-01,A0118150101,90018108,13
2021-07-01,A0118150101,90018109,18
2021-07-01,A0118150101,90018111,9
2021-07-01,A0118150101,90018112,31
2021-07-01,A0118150101,90018113,24
2021-07-01,A0118150101,90019200,4
2021-07-01,A0118150101,90019201,2
2021-07-01,A0118150101,90019203,2
2021-07-01,A0118150101,90020097,11
2021-07-01,A0118150101,90020099,9
2021-07-01,A0118150101,90020100,4
2021-07-01,A0118150101,90020101,8
2021-07-01,A0118150101,90020103,2
2021-07-01,A0118150101,90021087,58
2021-07-01,A0118150101,90021088,30
2021-07-01,A0118150101,90021089,57
2021-07-01,A0118150101,90021091,46
2021-07-01,A0118150101,90021092,45
2021-07-01,A0118150101,90021093,60
2021-07-01,A0118150101,90021095,44
2021-07-01,A0118150101,90022071,54
2021-07-01,A0118150101,90022072,34
2021-07-01,A0118150101,90022073,27
2021-07-01,A0118150101,90022075,35
2021-07-01,A0118150101,90022076,77
2021-07-01,A0118150101,90022077,115
2021-07-01,A0118150101,90022079,168
2021-07-01,A0118150101,90022080,60
2021-07-01,A0118150101,90022081,103
2021-07-01,A0118150101,90022083,85
2021-07-01,A0118150101,90023023,112
2021-07-01,A0118150101,90023024,31
2021-07-01,A0118150101,90023025,62
2021-07-01,A0118150101,90023027,77
2021-07-01,A0118150101,90023028,41
2021-07-01,A0118150101,90023029,25
2021-07-01,A0118150101,90024183,2
2021-07-01,A0118150101,90024184,5
2021-07-01,A0118150101,90025209,2
2021-07-01,A0118150101,90026205,7
2021-07-01,A0118150101,90027207,5
2021-08-01,A0118150101,70002018,156
2021-08-01,A0118150101,70003182,54
2021-08-01,A0118150101,70004070,10
2021-08-01,A0118150101,70005163,6
2021-08-01,A0118150101,70006158,17
2021-08-01,A0118150101,70007198,26
2021-08-01,A0118150101,70007199,90
2021-08-01,A0118150101,70008170,71
2021-08-01,A0118150101,70009134,14
2021-08-01,A0118150101,70010047,24
2021-08-01,A0118150101,70010048,18
2021-08-01,A0118150101,70011194,26
2021-08-01,A0118150101,70012042,7
2021-08-01,A0118150101,70012043,25
2021-08-01,A0118150101,70013126,17
2021-08-01,A0118150101,70014142,24
2021-08-01,A0118150101,70014143,9
2021-08-01,A0118150101,70015151,34
2021-08-01,A0118150101,70015152,45
2021-08-01,A0118150101,70016178,16
2021-08-01,A0118150101,70017060,28
2021-08-01,A0118150101,70018115,16
2021-08-01,A0118150101,70019204,6
2021-08-01,A0118150101,70020104,11
2021-08-01,A0118150101,70021096,23
2021-08-01,A0118150101,70022084,170
2021-08-01,A0118150101,70023031,68
2021-08-01,A0118150101,70023032,75
2021-08-01,A0118150101,70026206,7
2021-08-01,A0118150101,70027208,7
2021-08-01,A0118150101,80001019,192
2021-08-01,A0118150101,80006154,77
2021-08-01,A0118150101,80006155,276
2021-08-01,A0118150101,80007195,457
2021-08-01,A0118150101,80007196,381
2021-08-01,A0118150101,90001020,14
2021-08-01,A0118150101,90002002,88
2021-08-01,A0118150101,90002003,182
2021-08-01,A0118150101,90002004,122
2021-08-01,A0118150101,90002006,141
2021-08-01,A0118150101,90002007,97
2021-08-01,A0118150101,90002008,54
2021-08-01,A0118150101,90002010,226
2021-08-01,A0118150101,90002011,129
2021-08-01,A0118150101,90002012,85
2021-08-01,A0118150101,90002014,221
2021-08-01,A0118150101,90002015,232
2021-08-01,A0118150101,90002016,137
2021-08-01,A0118150101,90003179,120
2021-08-01,A0118150101,90003180,73
2021-08-01,A0118150101,90004062,13
2021-08-01,A0118150101,90004063,15
2021-08-01,A0118150101,90004064,3
2021-08-01,A0118150101,90004066,14
2021-08-01,A0118150101,90004067,12
2021-08-01,A0118150101,90004068,15
2021-08-01,A0118150101,90005159,5
2021-08-01,A0118150101,90005160,29
2021-08-01,A0118150101,90005162,14
2021-08-01,A0118150101,90006156,23
2021-08-01,A0118150101,90008164,24
2021-08-01,A0118150101,90008166,9
2021-08-01,A0118150101,90008167,56
2021-08-01,A0118150101,90008168,84
2021-08-01,A0118150101,90009127,34
2021-08-01,A0118150101,90009128,7
2021-08-01,A0118150101,90009130,13
2021-08-01,A0118150101,90009131,10
2021-08-01,A0118150101,90009132,34
2021-08-01,A0118150101,90010044,32
2021-08-01,A0118150101,90010046,30
2021-08-01,A0118150101,90011186,33
2021-08-01,A0118150101,90011187,22
2021-08-01,A0118150101,90011188,56
2021-08-01,A0118150101,90011190,49
2021-08-01,A0118150101,90011191,38
2021-08-01,A0118150101,90011192,10
2021-08-01,A0118150101,90012034,14
2021-08-01,A0118150101,90012035,25
2021-08-01,A0118150101,90012036,23
2021-08-01,A0118150101,90012038,21
2021-08-01,A0118150101,90012039,21
2021-08-01,A0118150101,90012040,18
2021-08-01,A0118150101,90013116,7
2021-08-01,A0118150101,90013118,11
2021-08-01,A0118150101,90013119,15
2021-08-01,A0118150101,90013120,11
2021-08-01,A0118150101,90013122,31
2021-08-01,A0118150101,90013123,22
2021-08-01,A0118150101,90013124,26
2021-08-01,A0118150101,90014135,27
2021-08-01,A0118150101,90014136,12
2021-08-01,A0118150101,90014138,4
2021-08-01,A0118150101,90014139,4
2021-08-01,A0118150101,90014140,24
2021-08-01,A0118150101,90015144,33
2021-08-01,A0118150101,90015146,50
2021-08-01,A0118150101,90015147,13
2021-08-01,A0118150101,90015148,11
2021-08-01,A0118150101,90015150,17
2021-08-01,A0118150101,90016171,15
2021-08-01,A0118150101,90016172,8
2021-08-01,A0118150101,90016174,2
2021-08-01,A0118150101,90016175,13
2021-08-01,A0118150101,90016176,8
2021-08-01,A0118150101,90017050,12
2021-08-01,A0118150101,90017051,17
2021-08-01,A0118150101,90017052,11
2021-08-01,A0118150101,90017054,14
2021-08-01,A0118150101,90017055,15
2021-08-01,A0118150101,90017056,4
2021-08-01,A0118150101,90017058,22
2021-08-01,A0118150101,90017059,28
2021-08-01,A0118150101,90018106,38
2021-08-01,A0118150101,90018107,29
2021-08-01,A0118150101,90018108,26
2021-08-01,A0118150101,90018110,33
2021-08-01,A0118150101,90018111,28
2021-08-01,A0118150101,90018112,23
2021-08-01,A0118150101,90018114,8
2021-08-01,A0118150101,90019200,3
2021-08-01,A0118150101,90019202,2
2021-08-01,A0118150101,90019203,5
2021-08-01,A0118150101,90020098,3
2021-08-01,A0118150101,90020099,3
2021-08-01,A0118150101,90020100,8
2021-08-01,A0118150101,90020102,6
2021-08-01,A0118150101,90020103,6
2021-08-01,A0118150101,90021086,67
2021-08-01,A0118150101,90021087,19
2021-08-01,A0118150101,90021088,44
2021-08-01,A0118150101,90021090,11
2021-08-01,A0118150101,90021091,53
2021-08-01,A0118150101,90021092,12
2021-08-01,A0118150101,90021094,73
2021-08-01,A0118150101,90021095,13
2021-08-01,A0118150101,90022071,64
2021-08-01,A0118150101,90022072,19
2021-08-01,A0118150101,90022074,95
2021-08-01,A0118150101,90022075,33
2021-08-01,A0118150101,90022076,77
2021-08-01,A0118150101,90022078,28
2021-08-01,A0118150101,90022079,69
2021-08-01,A0118150101,90022080,163
2021-08-01,A0118150101,90022082,140
2021-08-01,A0118150101,90022083,103
2021-08-01,A0118150101,90023022,65
2021-08-01,A0118150101,90023023,18
2021-08-01,A0118150101,90023024,47
2021-08-01,A0118150101,90023026,10
2021-08-01,A0118150101,90023027,41
2021-08-01,A0118150101,90023028,66
2021-08-01,A0118150101,90023030,30
2021-08-01,A0118150101,90024183,5
2021-08-01,A0118150101,90024184,6
2021-08-01,A0118150101,90027207,2
2017-09-01,A0118150102,70002017,77
2017-09-01,A0118150102,70002018,23
2017-09-01,A0118150102,70003181,15
2017-09-01,A0118150102,70003182,11
2017-09-01,A0118150102,70006157,10
2017-09-01,A0118150102,70006158,8
2017-09-01,A0118150102,70007198,25
2017-09-01,A0118150102,70007199,33
2017-09-01,A0118150102,70008169,12
2017-09-01,A0118150102,70008170,14
2017-09-01,A0118150102,70011193,3
